Log file open, 12/13/22 03:21:00
[2022.12.13-00.21.13:478][  0]LogPakFile: Display: Mounted Pak file 'E:/Epic Games/UE_5.1/FeaturePacks/TP_TopDown.upack', mount point: 'root:/'
[2022.12.13-00.21.13:478][  0]LogPakFile: Display: Mounted Pak file 'E:/Epic Games/UE_5.1/FeaturePacks/TP_TopDownBP.upack', mount point: 'root:/'
[2022.12.13-00.21.13:479][  0]LogPakFile: Display: Mounted Pak file 'E:/Epic Games/UE_5.1/FeaturePacks/TP_VehicleAdvBP.upack', mount point: 'root:/'
[2022.12.13-00.21.13:479][  0]LogPakFile: Display: Mounted Pak file 'E:/Epic Games/UE_5.1/FeaturePacks/TP_VirtualRealityBP.upack', mount point: 'root:/'
[2022.12.13-00.21.13:582][  0]LogSlate: Took 0.000234 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Regular.ttf' (155K)
[2022.12.13-00.21.13:589][  0]LogSlate: Took 0.000214 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Italic.ttf' (157K)
[2022.12.13-00.21.13:590][  0]LogSlate: Took 0.000120 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/DroidSansMono.ttf' (77K)
[2022.12.13-00.21.13:622][  0]LogViewport: Scene viewport resized to 1412x894, mode Windowed.
[2022.12.13-00.21.14:027][  0]LogStall: Startup...
[2022.12.13-00.21.14:030][  0]LogStall: Startup complete.
[2022.12.13-00.21.14:047][  0]LogLoad: (Engine Initialization) Total time: 14.10 seconds
[2022.12.13-00.21.14:047][  0]LogLoad: (Engine Initialization) Total Blueprint compile time: 0.00 seconds
[2022.12.13-00.21.14:073][  0]AssetCheck: New page: Asset Save: Blueprint_CeilingLight
[2022.12.13-00.21.14:073][  0]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/StarterContent/Blueprints/Blueprint_CeilingLight.Blueprint_CeilingLight
[2022.12.13-00.21.14:119][  0]LogAssetRegistry: Asset discovery search completed in 9.7908 seconds
[2022.12.13-00.21.14:131][  0]LogCollectionManager: Fixed up redirectors for 0 collections in 0.000008 seconds (updated 0 objects)
[2022.12.13-00.21.14:131][  0]LogContentStreaming: Texture pool size now 400 MB
[2022.12.13-00.21.14:214][  0]LogSlate: Took 0.000137 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Bold.ttf' (160K)
[2022.12.13-00.21.14:275][  1]LogTurnkeySupport: Turnkey Device: Win64@HOME-PC: (Name=HOME-PC, Type=Computer, Status=Valid, , Flags="Device_InstallSoftwareValid")
[2022.12.13-00.21.14:554][  3]LogSlate: Took 0.000134 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Regular.ttf' (155K)
[2022.12.13-00.21.19:688][417]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2022.12.13-00.21.19:694][417]LogContentBundle: [Container: FirstPersonMap] Generating Streaming for 0 Content Bundles.
[2022.12.13-00.21.19:694][417]MapCheck: Warning: Actor needs resave WorldDataLayers (/Game/FirstPerson/Maps/FirstPersonMap) 
[2022.12.13-00.21.19:696][417]LogWorldPartition: Display: GenerateStreaming started...
[2022.12.13-00.21.19:696][417]LogWorldPartition: Display: GetPartitionedActors started...
[2022.12.13-00.21.19:696][417]LogWorldPartition: Display: GetPartitionedActors took 19 us
[2022.12.13-00.21.19:696][417]LogWorldPartition: Display: GenerateStreaming took 388 us
[2022.12.13-00.21.19:696][417]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2022.12.13-00.21.19:697][417]PIE: New page: PIE session: FirstPersonMap (13 дек. 2022 г., 06:21:19)
[2022.12.13-00.21.19:701][417]LogOnline: OSS: Created online subsystem instance for: NULL
[2022.12.13-00.21.19:701][417]LogOnline: OSS: TryLoadSubsystemAndSetDefault: Loaded subsystem for module [NULL]
[2022.12.13-00.21.19:701][417]LogPlayLevel: Creating play world package: /Game/FirstPerson/Maps/UEDPIE_0_FirstPersonMap
[2022.12.13-00.21.19:709][417]LogPlayLevel: PIE: StaticDuplicateObject took: (0.008130s)
[2022.12.13-00.21.19:709][417]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap to /Game/FirstPerson/Maps/UEDPIE_0_FirstPersonMap.FirstPersonMap (0.008186s)
[2022.12.13-00.21.19:709][417]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.12.13-00.21.19:710][417]LogAIModule: Creating AISystem for world FirstPersonMap
[2022.12.13-00.21.19:710][417]LogWorldPartition: ULevel::OnLevelLoaded(FirstPersonMap)(bIsOwningWorldGameWorld=1, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2022.12.13-00.21.19:710][417]LogWorldPartition: Display: WorldPartition initialize started...
[2022.12.13-00.21.19:710][417]LogWorldPartition: UWorldPartition::Initialize(Asset=FirstPersonMap, IsEditor=0, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2022.12.13-00.21.19:712][417]LogContentBundle: [Container: FirstPersonMap] Creating new contrainer.
[2022.12.13-00.21.19:712][417]LogWorldPartition: Display: WorldPartition initialize took 2 ms (total: 235 ms)
[2022.12.13-00.21.19:712][417]LogPlayLevel: PIE: World Init took: (0.003358s)
[2022.12.13-00.21.19:722][417]LogUObjectHash: Compacting FUObjectHashTables data took   0.60ms
[2022.12.13-00.21.19:723][417]LogAudio: Display: Creating Audio Device:                 Id: 2, Scope: Unique, Realtime: True
[2022.12.13-00.21.19:723][417]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2022.12.13-00.21.19:723][417]LogAudioMixer: Display: 	Sample Rate:						  48000
[2022.12.13-00.21.19:723][417]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2022.12.13-00.21.19:723][417]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2022.12.13-00.21.19:723][417]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2022.12.13-00.21.19:723][417]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2022.12.13-00.21.19:723][417]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2022.12.13-00.21.19:723][417]LogAudio: Display: AudioDevice MaxSources: 32
[2022.12.13-00.21.19:724][417]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2022.12.13-00.21.19:724][417]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2022.12.13-00.21.19:724][417]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2022.12.13-00.21.19:726][417]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2022.12.13-00.21.19:749][417]LogAudioMixer: Display: Using Audio Hardware Device Динамики (3- USB Audio Device)
[2022.12.13-00.21.19:749][417]LogAudioMixer: Display: Initializing Sound Submixes...
[2022.12.13-00.21.19:749][417]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2022.12.13-00.21.19:749][417]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2022.12.13-00.21.19:751][417]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=2
[2022.12.13-00.21.19:751][417]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=2
[2022.12.13-00.21.19:752][417]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=2
[2022.12.13-00.21.19:752][417]LogInit: FAudioDevice initialized.
[2022.12.13-00.21.19:752][417]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=2
[2022.12.13-00.21.19:752][417]LogAudio: Display: Audio Device (ID: 2) registered with world 'FirstPersonMap'.
[2022.12.13-00.21.19:756][417]LogLoad: Game class is 'BP_FirstPersonGameMode_C'
[2022.12.13-00.21.19:761][417]LogWorld: Bringing World /Game/FirstPerson/Maps/UEDPIE_0_FirstPersonMap.FirstPersonMap up for play (max tick rate 0) at 2022.12.13-03.21.19
[2022.12.13-00.21.19:761][417]LogWorld: Bringing up level for play took: 0.005358
[2022.12.13-00.21.19:764][417]LogOnline: OSS: Created online subsystem instance for: :Context_4
[2022.12.13-00.21.19:775][417]LogWorldPartition: New Streaming Source: PlayerController_0 -> Position: X=900.000 Y=850.000 Z=98.338
[2022.12.13-00.21.19:777][417]PIE: Server logged in
[2022.12.13-00.21.19:777][417]PIE: Play in editor total start time 0,084 seconds.
[2022.12.13-00.21.25:671][  6]LogWorldPartition: New Streaming Source: SIE -> Position: X=1482.069 Y=2834.665 Z=162.461
[2022.12.13-00.21.27:834][191]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.13-00.21.27:834][191]LogWorld: BeginTearingDown for /Game/FirstPerson/Maps/UEDPIE_0_FirstPersonMap
[2022.12.13-00.21.27:834][191]LogWorld: UWorld::CleanupWorld for FirstPersonMap, bSessionEnded=true, bCleanupResources=true
[2022.12.13-00.21.27:835][191]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.13-00.21.27:835][191]LogContentBundle: [Container: FirstPersonMap] Deleting container.
[2022.12.13-00.21.27:839][191]LogPlayLevel: Display: Shutting down PIE online subsystems
[2022.12.13-00.21.27:842][191]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.13-00.21.27:852][191]LogAudio: Display: Audio Device unregistered from world 'None'.
[2022.12.13-00.21.27:853][191]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=2
[2022.12.13-00.21.27:855][191]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=2
[2022.12.13-00.21.27:858][191]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.13-00.21.27:861][191]LogUObjectHash: Compacting FUObjectHashTables data took   0.88ms
[2022.12.13-00.21.27:916][192]LogPlayLevel: Display: Destroying online subsystem :Context_4
[2022.12.13-00.21.29:009][280]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2022.12.13-00.21.29:014][280]LogContentBundle: [Container: FirstPersonMap] Generating Streaming for 0 Content Bundles.
[2022.12.13-00.21.29:014][280]MapCheck: Warning: Actor needs resave WorldDataLayers (/Game/FirstPerson/Maps/FirstPersonMap) 
[2022.12.13-00.21.29:016][280]LogWorldPartition: Display: GenerateStreaming started...
[2022.12.13-00.21.29:016][280]LogWorldPartition: Display: GetPartitionedActors started...
[2022.12.13-00.21.29:016][280]LogWorldPartition: Display: GetPartitionedActors took 9 us (total: 28 us)
[2022.12.13-00.21.29:016][280]LogWorldPartition: Display: GenerateStreaming took 347 us (total: 735 us)
[2022.12.13-00.21.29:016][280]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2022.12.13-00.21.29:017][280]PIE: New page: PIE session: FirstPersonMap (13 дек. 2022 г., 06:21:29)
[2022.12.13-00.21.29:017][280]LogPlayLevel: Creating play world package: /Game/FirstPerson/Maps/UEDPIE_0_FirstPersonMap
[2022.12.13-00.21.29:025][280]LogPlayLevel: PIE: StaticDuplicateObject took: (0.008421s)
[2022.12.13-00.21.29:025][280]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/FirstPerson/Maps/FirstPersonMap.FirstPersonMap to /Game/FirstPerson/Maps/UEDPIE_0_FirstPersonMap.FirstPersonMap (0.008465s)
[2022.12.13-00.21.29:025][280]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.12.13-00.21.29:026][280]LogAIModule: Creating AISystem for world FirstPersonMap
[2022.12.13-00.21.29:026][280]LogWorldPartition: ULevel::OnLevelLoaded(FirstPersonMap)(bIsOwningWorldGameWorld=1, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2022.12.13-00.21.29:026][280]LogWorldPartition: Display: WorldPartition initialize started...
[2022.12.13-00.21.29:026][280]LogWorldPartition: UWorldPartition::Initialize(Asset=FirstPersonMap, IsEditor=0, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2022.12.13-00.21.29:028][280]LogContentBundle: [Container: FirstPersonMap] Creating new contrainer.
[2022.12.13-00.21.29:028][280]LogWorldPartition: Display: WorldPartition initialize took 1 ms (total: 237 ms)
[2022.12.13-00.21.29:028][280]LogPlayLevel: PIE: World Init took: (0.003299s)
[2022.12.13-00.21.29:039][280]LogUObjectHash: Compacting FUObjectHashTables data took   0.62ms
[2022.12.13-00.21.29:039][280]LogAudio: Display: Creating Audio Device:                 Id: 3, Scope: Unique, Realtime: True
[2022.12.13-00.21.29:039][280]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2022.12.13-00.21.29:039][280]LogAudioMixer: Display: 	Sample Rate:						  48000
[2022.12.13-00.21.29:039][280]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2022.12.13-00.21.29:039][280]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2022.12.13-00.21.29:039][280]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2022.12.13-00.21.29:039][280]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2022.12.13-00.21.29:039][280]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2022.12.13-00.21.29:039][280]LogAudio: Display: AudioDevice MaxSources: 32
[2022.12.13-00.21.29:040][280]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2022.12.13-00.21.29:040][280]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2022.12.13-00.21.29:040][280]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2022.12.13-00.21.29:042][280]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2022.12.13-00.21.29:065][280]LogAudioMixer: Display: Using Audio Hardware Device Динамики (3- USB Audio Device)
[2022.12.13-00.21.29:066][280]LogAudioMixer: Display: Initializing Sound Submixes...
[2022.12.13-00.21.29:066][280]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2022.12.13-00.21.29:066][280]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2022.12.13-00.21.29:067][280]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=3
[2022.12.13-00.21.29:067][280]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=3
[2022.12.13-00.21.29:070][280]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=3
[2022.12.13-00.21.29:070][280]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=3
[2022.12.13-00.21.29:070][280]LogInit: FAudioDevice initialized.
[2022.12.13-00.21.29:070][280]LogAudio: Display: Audio Device (ID: 3) registered with world 'FirstPersonMap'.
[2022.12.13-00.21.29:073][280]LogLoad: Game class is 'BP_FirstPersonGameMode_C'
[2022.12.13-00.21.29:078][280]LogWorld: Bringing World /Game/FirstPerson/Maps/UEDPIE_0_FirstPersonMap.FirstPersonMap up for play (max tick rate 0) at 2022.12.13-03.21.29
[2022.12.13-00.21.29:078][280]LogWorld: Bringing up level for play took: 0.005188
[2022.12.13-00.21.29:081][280]LogOnline: OSS: Created online subsystem instance for: :Context_5
[2022.12.13-00.21.29:083][280]LogWorldPartition: New Streaming Source: PlayerController_0 -> Position: X=900.000 Y=850.000 Z=98.338
[2022.12.13-00.21.29:084][280]PIE: Server logged in
[2022.12.13-00.21.29:085][280]PIE: Play in editor total start time 0,071 seconds.
[2022.12.13-00.21.33:180][726]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.13-00.21.33:180][726]LogScript: Warning: Last function called:
	/Game/FirstPerson/Blueprints/BP_FirstPersonCharacter.BP_FirstPersonCharacter_C.AddXP

[2022.12.13-00.21.33:180][726]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] 0/0
[2022.12.13-00.21.33:180][726]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.13-00.21.33:180][726]LogScript: Warning: Last function called:
	/Game/Game/UI/WBP_XP.WBP_XP_C.ExecuteUbergraph_WBP_XP

[2022.12.13-00.21.33:180][726]LogScript: Warning: Script Msg: Divide by zero: Divide_DoubleDouble
[2022.12.13-00.21.33:180][726]LogScript: Warning: Last function called:
	/Game/FirstPerson/Blueprints/BP_FirstPersonCharacter.BP_FirstPersonCharacter_C.ExecuteUbergraph_BP_FirstPersonCharacter

[2022.12.13-00.21.33:180][726]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] 15/50
[2022.12.13-00.21.33:797][800]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] 30/50
[2022.12.13-00.21.34:480][882]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] 45/50
[2022.12.13-00.21.34:805][921]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] 50/50
[2022.12.13-00.21.34:805][921]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] 10/100
[2022.12.13-00.21.35:363][988]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] 25/100
[2022.12.13-00.21.35:597][ 16]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] 40/100
[2022.12.13-00.21.35:972][ 61]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] 55/100
[2022.12.13-00.21.36:139][ 81]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] 70/100
[2022.12.13-00.21.36:563][132]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] 85/100
[2022.12.13-00.21.36:738][153]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] 100/100
[2022.12.13-00.21.37:122][199]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] 15/150
[2022.12.13-00.21.37:305][221]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] 30/150
[2022.12.13-00.21.37:730][272]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] 45/150
[2022.12.13-00.21.37:905][293]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] 60/150
[2022.12.13-00.21.38:339][345]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] 75/150
[2022.12.13-00.21.38:514][366]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] 90/150
[2022.12.13-00.21.38:880][410]LogBlueprintUserMessages: [BP_FirstPersonCharacter_C_0] 105/150
